47,NYC,PM,BKLYN,signal problems,9/7/2019,9/7/2019 11:35:51 PM,Northbound F trains are running with delays because of signal problems at York St.,bklyn f trains signal problems,11:35:51,F
37,NYC,AM,BKLYN,signal problems,9/7/2019,9/7/2019 8:19:16 AM,Southbound A and C trains are delayed because of a signal malfunction at Jay St-MetroTech.,bklyn a and c trains signal problem,8:19:16,"A, C"
39,NYC,PM,BKLYN,signal problems,9/7/2019,9/7/2019 6:49:08 PM,Southbound 3 trains are delayed while we work to correct a signal problem at Sutter Av-Rutland Rd.,bklyn 3 trains signal problems,6:49:08,3
33,NYC,PM,BKLYN,signal problems,9/7/2019,9/7/2019 9:24:55 PM,Southbound 3 trains are delayed while our crews work to correct a signal problem at Sutter Av-Rutland Rd.,bklyn 3 trains signal problem,9:24:55,3
46,NYC,PM,MANH,switch problems,9/7/2019,9/7/2019 6:35:15 PM,M and Q trains are delayed in both directions while our crews correct a switch problem at 96 St.,manh m and q trains switch problem,6:35:15,"M, Q"
42,NYC,PM,BX,switch problems,9/7/2019,9/7/2019 1:16:41 PM,2 trains are delayed in the Bronx while we investigate a switch problem at Gun Hill Rd.,bx 2 trains switch problem,1:16:41,2
36,NYC,AM,BKLYN,unauthorized person,9/7/2019,9/7/2019 11:19:01 AM,Northbound Q trains are delayed while we police respond to an unauthorized person on the tracks at Parkside Av.,bklyn q trains unauthorized person on the tracks,11:19:01,Q
2,NYC,PM,BKLYN,unauthorized person,9/7/2019,9/7/2019 12:49:33 PM,L train service is suspended between Broadway Junction and Canarsie-Rockaway Pkwy while NYPD responds to reports of an unauthorized person on the tracks at E 105 St.,bklyn l train unauthorized person on the track,12:49:33,L
37,NYC,AM,MANH,rail replacement,9/7/2019,9/7/2019 2:40:08 AM,Stillwell Ave-bound N trains are delayed while our crews replace rails at 5 Av-59 St.,manh n trains rail replacement,2:40:08,N
21,NYC,AM,BKLYN,cable repair,9/7/2019,9/7/2019 3:52:30 AM,"Some 8 Av-bound L trains are ending at Bedford Av while our crews repair damaged cables near that station. 

In Manhattan, consider taking M14A+ or M14D+ bus service. 

For service between Brooklyn and Manhattan, consider taking A or J trains.",bklyn l trains repair damaged cables,3:52:30,L
46,NYC,AM,BKLYN,gap in service,9/7/2019,9/7/2019 7:00:36 AM,Due to a gap in service expect longer wait times in 2 3 and 4 train service in both directions.,bklyn 2 3 and 4 trains gap in service,7:00:36,"2, 3, 4"
40,NYC,AM,MANH,brake activation,9/8/2019,9/8/2019 5:45:02 AM,95 St-bound R trains are delayed because a train's brakes were activated near Whitehall St-South Ferry.,manh r trains brakes activated,5:45:02,R
16,NYC,PM,MANH,brake activation,9/8/2019,9/8/2019 6:48:48 PM,"Northbound 6 trains are running express from Brooklyn Bridge-City Hall to 14 St-Union Sq after a train's brakes activated at Canal St. 

To service to/from bypassed stations, take a downtown 6 train.",manh 6 trains brakes activated,6:48:48,6
12,NYC,PM,MANH,brake activation,9/8/2019,9/8/2019 6:51:10 PM,Northbound 4 and 5 trains are experiencing delays while 6 trains run on the express track because of a train that had its brakes activated at Canal St.,manh 4 and 5 trains brake activation,6:51:10,"4, 5"
47,NYC,PM,MANH,brake activation,9/8/2019,9/8/2019 7:17:40 PM,Southbound 2 and 3 trains are delayed while we investigate why a train's brakes activated at 96 St.,manh 2 and 3 trains brakes activated,7:17:40,"2, 3"
12,NYC,PM,MANH,brake activation,9/8/2019,9/8/2019 8:49:55 PM,Southbound 2 and 3 trains are delayed while we investigate why a train's brakes activated at 96 St.,manh 2 and 3 trains brake activation,8:49:55,"2, 3"
49,NYC,AM,BKLYN,brake activation,9/8/2019,9/8/2019 10:27:10 AM,"Northbound A and C trains are running on the F line from Jay St-MetroTech to W 4 St-Washington Sq while we investigate why a train's brakes were activated near High St.

For service to/from bypassed stations, consider using southbound A or C train service.",bklyn a and c trains train with brakes activated,10:27:10,"A, C"
49,NYC,AM,BKLYN,fdny,9/8/2019,9/8/2019 2:29:38 AM,"2 and 4 trains are bypassing Nostrand Av in both directions while FDNY responds to extinguish a trash can fire at that station. 

For service to/from Nostrand Av, use the nearby 2 Shuttle bus stopping at Nostrand Av and Eastern Parkway.",bklyn 2 and 4 trains fdny activity,2:29:38,"2, 4"
14,NYC,AM,QNS,marine traffic,9/8/2019,9/8/2019 4:55:09 AM,A and Rockaway Park Shuttle trains are holding in stations between Broad Channel and the Rockaways while the South Channel Bridge is open for marine traffic.,qns a and rockaway park shuttle trains marine traffic,4:55:09,A
9,NYC,PM,MANH,mechanical problems,9/8/2019,9/8/2019 4:39:53 PM,Southbound R trains are proceeding with delays after we removed a train with mechanical issues at 63rd Dr-Rego Park.,manh r trains mechanical problem,4:39:53,R
6,NYC,AM,MANH,mechanical problems,9/8/2019,9/8/2019 2:10:21 AM,Expect longer wait times in Far Rockaway-bound A trains after we removed a train with a mechanical problem from service at 175 St.,manh a trains mechanical problem,2:10:21,A
16,NYC,AM,MANH,disruptive passenger,9/8/2019,9/8/2019 9:01:38 AM,You may experience longer than usual wait times for southbound 4 trains after we requested NYPD assistance for a disruptive passenger at 149 St-Grand Concourse.,manh 4 trains nypd assistance,9:01:38,4
5,NYC,PM,MANH,struck by train,9/8/2019,9/8/2019 7:04:53 PM,Northbound 2 and 3 are running local from 14 St to 72 St while NYPD and EMS respond to a person struck by a train at Times Sq-42 St.,manh 2 and 3 trains person struck by train,7:04:53,"2, 3"
4,NYC,PM,MANH,struck by train,9/8/2019,9/8/2019 7:05:08 PM,Northbound 1 trains are experiencing delays while 2 and 3 trains run on the local track after a person was struck by a train at Times Sq-42 St.,manh 1 trains person struck by a train,7:05:08,"1, A"
8,NYC,PM,MANH,unsanitary train,9/8/2019,9/8/2019 9:01:30 PM,Southbound C trains are delayed while we isolate a dirty car at 59 St-Columbus Circle.,manh c trains dirty car,9:01:30,C
45,NYC,AM,MANH,brake activation,9/9/2019,9/9/2019 6:35:15 AM,Northbound R trains are proceeding after we moved a train that had its brakes activated at Whitehall-South Ferry.,manh r trains brakes activated,6:35:15,R
13,NYC,PM,MANH,brake activation,9/9/2019,9/9/2019 8:10:38 PM,Southbound 1 trains are delayed while we investigate why a train's brakes were activated at 191 St.,manh 1 trains brakes activated,8:10:38,1
1,NYC,AM,MANH,brake activation,9/9/2019,9/9/2019 10:42:32 AM,"Southbound 1 trains are making express stops from Times Sq-42 St to Chambers St while we investigate a train that had its brakes activated at 28 St.

For service to/from the bypassed stations, take a northbound 1 train.",manh 1 trains brakes activated,10:42:32,1
46,NYC,AM,BKLYN,brake activation,9/9/2019,9/9/2019 9:01:20 AM,Expect longer waits for northbound 4 and 5 trains after we moved a train that had its brakes activated at Atlantic Av-Barclays Ctr.,bklyn 4 and 5 trains brakes activated,9:01:20,"4, 5"
39,NYC,AM,BKLYN,disruptive passenger,9/9/2019,9/9/2019 2:08:36 AM,J and M trains are delayed in both directions while we request police assistance for a disruptive passenger refusing to exit the train at Myrtle Av.,bklyn m  trains disruptive passenger,2:08:36,M
18,NYC,PM,MANH,door problems,9/9/2019,9/9/2019 3:32:19 PM,Northbound A trains are delayed while our crews work to address a door problem on a train at 59 St-Columbus Circle.,manh a trains door problem,3:32:19,A
31,NYC,PM,MANH,ems help,9/9/2019,9/9/2019 2:59:47 PM,6 trains are running with delays as we reroute 4 and 5 trains on the local track while we provide medical help to someone at 14 St-Union Sq.,manh 6 trains ems assistance,2:59:47,6
40,NYC,PM,MANH,ems help,9/9/2019,9/9/2019 4:30:06 PM,"Southbound 4 and 5 trains are running on the local track from 14 St-Union Sq to Brooklyn Bridge-City Hall while we request medical help for someone at 14 St-Union Sq.

Some southbound 5 trains are running on the 2 line from 149 St-Grand Concourse to Nevins St.

Expect delays in 4 and 5 train service.",manh 4 and 5 trains ems assistance,4:30:06,"4, 5"
32,NYC,PM,MANH,ems help,9/9/2019,9/9/2019 2:54:49 PM,Southbound 4 and 5 trains are running on the local track from 14 St-Union Sq to Brooklyn Bridge-City Hall while we request medical help for someone at 14 St-Union Sq.,manh 4 and 5 trains ems assistance,2:54:49,"4, 5"
34,NYC,AM,,fdny,9/9/2019,9/9/2019 9:30:49 AM,8 Av-bound L trains are holding in station while FDNY investigates the source of smoke between Bedford Av and 1 Av.,manh/bklyn l trains fdny investigation,9:30:49,L
41,NYC,PM,MANH,fdny,9/9/2019,9/9/2019 6:20:53 PM,"Broad St-bound J will end at Delancey St-Essex St because of FDNY activity at Canal St.

As an alternative, consider taking a southbound A or C train.",manh j trains fdny activity,6:20:53,J
10,NYC,PM,BKLYN,fdny,9/9/2019,9/9/2019 10:25:25 PM,Queens-bound A and C trains are delayed while FDNY responds to a report of smoke at High St.,bklyn a and c trains fdny activity,10:25:25,"A, C"
10,NYC,AM,,maintenance,9/9/2019,9/9/2019 11:33:00 AM,"There are delays and service changes in L train service because of temporary maintenance between Bedford Av and 1 Av.

Canarsie-bound L trains will arrive/depart on the 8 Av-bound tracks between 3 Av and 1 Av.

Some 8 Av-bound L trains are ending at Bedford Av or Myrtle-Wyckoffs Avs.

Expect delays in both directions.

Consider taking the A, C or J train for service between Manhattan and Brooklyn.",bklyn/manh l trains maintenance,11:33:00,L
29,NYC,PM,MANH,mechanical problems,9/9/2019,9/9/2019 7:00:37 PM,"Northbound 1 trains are skipping stops between 215 St and Van Cortlandt Park-242 St while we remove a train with a mechanical problem from service at 231 St.

If you need to to get to Marble Hill-225 St, 231 St, or 238 St, take a southbound train from Van Cortlandt Park-242 St.",manh 1 trains mechanical problem,7:00:37,1
25,NYC,AM,BX,mechanical problems,9/9/2019,9/9/2019 7:32:34 AM,Southbound local 6 and 6 express trains are delayed while we remove a train with mechanical problems from service at 3 Av-138 St.,bx 6 trains mechanical problems,7:32:34,6
26,NYC,AM,MANH,medical problems,9/9/2019,9/9/2019 7:30:52 AM,Broad St-bound J and Forest Hills-bound M trains are running with delays while we get medical help for a passenger at Essex St.,manh j and m trains medical assistance,7:30:52,"J, M"
9,NYC,AM,MANH,sick passenger,9/9/2019,9/9/2019 10:32:49 AM,"Southbound 4 and 5 trains are running on the local track from Grand Central-42 St to 14 St while get EMS assistance for a customer at Grand Central-42 St.

Expect delays in southbound 4, 5 and 6 train service.",manh 4 and 5 trains sick customer,10:32:49,"4, 5"
37,NYC,AM,MANH,rail replacement,9/9/2019,9/9/2019 2:12:04 AM,Coney Island-bound D trains are delayed while crews replace rails at near West 4 St-Washington Square.,manh d trains rail replacement,2:12:04,D
30,NYC,PM,MANH,medical problems,9/9/2019,9/9/2019 4:36:15 PM,6 trains are running with delays while we reroute 4 and 5 trains on the local track as we provide medical help to someone at 14 St-Union Sq.,manh 6 trains trains rerouted,4:36:15,6
34,NYC,PM,MANH,medical problems,9/9/2019,9/9/2019 4:34:41 PM,2 trains are running with delays while we reroute some 5 trains as we provide medical help to someone at 14 St-Union Sq.,manh 2 trains trains rerouted,4:34:41,2
3,NYC,AM,BKLYN,disruptive passenger,9/9/2019,9/9/2019 8:35:17 AM,71 Av-bound M trains are proceeding with delays after police was requested for disruptive customers holding the doors at Flushing Av.,bklyn m trains disruptive customer,8:35:17,M
46,NYC,PM,BKLYN,replace cables,9/9/2019,9/9/2019 2:08:28 PM,Jamaica-bound J trains will make local stops from Marcy Av to Myrtle Av to provide extra service in Brooklyn while we replace damaged cables on the L line.,bklyn j trains express to local,2:08:28,J
41,NYC,PM,MANH,brake activation,9/10/2019,9/10/2019 7:15:54 PM,Northbound R trains are proceeding with delays after a malfunctioning signal activated a train's brakes at Whitehall St.,manh r train brakes activated,7:15:54,R
25,NYC,PM,MANH,brake activation,9/10/2019,9/10/2019 6:12:20 PM,"Northbound R and W trains are running express from Canal St to 57 St-7 Av while we investigate what activated a train's brakes at 34 St-Herald Sq.

Expect delays in northbound service.

For service to/from bypassed stations, take a southbound train.",manh r and w trains brakes activated,6:12:20,"R, W"
40,NYC,AM,MANH,brake activation,9/10/2019,9/10/2019 7:26:36 AM,Southbound C and E trains are proceeding with delays after we moved a train with its brakes activated at 34 St-Penn Station.,manh c and e trains brakes activated,7:26:36,"C, E"
12,NYC,AM,MANH,brake activation,9/10/2019,9/10/2019 9:31:42 AM,Southbound 4 and 5 trains have resumed making express stops from 14 St-Union Sq to Brooklyn Bridge-City Hall after we moved a train with its brakes activated at 14 St-Union Sq.,manh 4 and 5 trains brakes activated,9:31:42,"4, 5"
32,NYC,PM,BX,brake activation,9/10/2019,9/10/2019 3:45:45 PM,Southbound 6 trains are delayed while we investigate what activated a train's brakes at Brook Av.,bx 6 train brakes activated,3:45:45,6
49,NYC,PM,BKLYN,brake activation,9/10/2019,9/10/2019 7:03:04 PM,Metropolitan Av-bound M and Jamaica-bound J trains are delayed while we investigate what activated a train's brakes at Myrtle Av.,bklyn m and j trains brakes activated,7:03:04,"M, J"
8,NYC,AM,BKLYN,brake activation,9/10/2019,9/10/2019 9:36:54 AM,"8 Av-bound L trains are delayed because a train's brakes were activated by a bicycle on the tracks at Broadway Junction.

Some Canarsie-bound L trains are ending at Myrtle Av or Broadway Junction.",bklyn l trains brakes activated,9:36:54,L
23,NYC,PM,BKLYN,brake activation,9/10/2019,9/10/2019 2:23:39 PM,"There is no D train service between Bay Pkwy and Coney Island-Stillwell Av in both directions while we investigate a train that had its brakes activated at Stillwell Av.

Expect delays in both directions.

Consider taking the B83 for service between Bay Pkwy and Stillwell Av or transfer to an N train at 36 St.",bklyn d trains brakes activated,2:23:39,D
4,NYC,PM,MANH,disruptive passenger,9/10/2019,9/10/2019 2:51:36 PM,Southbound C trains are delayed while we request NYPD for a passenger being disruptive at 163 St.,manh c train disruptive passenger,2:51:36,C
0,NYC,PM,MANH,disruptive passenger,9/10/2019,9/10/2019 12:03:55 PM,Northbound 4 and 5 trains are delayed because of an unruly passenger at 125 St.,manh 4 and 5 trains unruly passenger,12:03:55,"4, 5"
48,NYC,PM,MANH,door problems,9/10/2019,9/10/2019 3:11:24 PM,Northbound 1 trains are delayed while we remove a train with a door problem from service at 59 St-Columbus Circle.,manh 1 train door problem,3:11:24,1
35,NYC,PM,,door problems,9/10/2019,9/10/2019 5:30:14 PM,"Northbound F trains are running on the C line from Jay St-MetroTech to W 4 St-Wash Sq while we remove a train with a door problem from service at East Broadway.

Expect delays in northbound service.

For service to/from bypassed stations, take a southbound train.",bklyn/manh f train door problem,5:30:14,F
34,NYC,PM,,door problems,9/10/2019,9/10/2019 5:32:26 PM,Northbound A and C trains are running with delays while we reroute F trains between Brooklyn and Manhattan because of a train with a door problem at East Broadway.,bklyn/manh a and c trains door problem,5:32:26,"A, C"
8,NYC,AM,QNS,earlier incident,9/10/2019,9/10/2019 11:33:04 AM,You may experience some delays in southbound E train service because of earlier signal trouble at Jamaica Center-Parsons/Archer.,qns e trains earlier incident,11:33:04,E
3,NYC,PM,,earlier incident,9/10/2019,9/10/2019 4:44:55 PM,Expect longer waits for northbound 6 and 6 express trains after an earlier signal problem and person in need of medical assistance in the Bronx.,manh/bx 6 and 6 express trains earlier incidents,4:44:55,"6, 6"
33,NYC,AM,,earlier incident,9/10/2019,9/10/2019 8:43:02 AM,Expect longer waits for southbound 2 and 5 train service because of congestion caused by an earlier train with mechanical problems in Brooklyn.,manh/bklyn 2 and 5 trains earlier incident,8:43:02,"2, 5"
4,NYC,PM,MANH,ems help,9/10/2019,9/10/2019 10:46:54 PM,Southbound 1 trains are delayed while we request EMS for someone at 28 St.,manh 1 trains ems assistance,10:46:54,1
6,NYC,PM,"SI, SI",investigation,9/10/2019,9/10/2019 4:37:45 PM,Staten Island Railway trains are running with delays in both directions because of an earlier NYPD investigation at Tottenville and a missed ferry connection at St. George.,si staten island railway nypd investigation,4:37:45,
6,NYC,PM,BKLYN,maintenance,9/10/2019,9/10/2019 10:43:44 PM,Northbound F trains are running with delays because of a signal problem at Jay St-MetroTech.,bklyn f train signal maintenance,10:43:44,F
47,NYC,PM,QNS,mechanical problems,9/10/2019,9/10/2019 4:50:32 PM,E trains are delayed in both directions while we remove a train with a mechanical problem from service at Jamaica Center - Parsons/Archer.,qns e train mechanical problem,4:50:32,E
21,NYC,PM,QNS,mechanical problems,9/10/2019,9/10/2019 6:17:09 PM,Southbound E and F trains are delayed while we remove a train with a mechanical problem from service at Jackson Hts-Roosevelt Av.,qns e and f trains mechanical problem,6:17:09,"E, F"
10,NYC,AM,MANH,mechanical problems,9/10/2019,9/10/2019 6:47:20 AM,"Southbound R trains will run via Q line from Canal St to DeKalb Av because of a train with mechanical problems at Whitehall-South Ferry. 

Some southbound R trains are ending at Whitehall-South Ferry.",manh r trains mechanical problem,6:47:20,R
30,NYC,AM,MANH,mechanical problems,9/10/2019,9/10/2019 7:57:06 AM,Northbound R and W trains are running express from Canal St to 34 St-Herald Sq while we remove a train with mechanical problems at 14 St-Union Sq.,manh r and w trains mechanical problems,7:57:06,"R, W"
37,NYC,PM,BX,mechanical problems,9/10/2019,9/10/2019 11:21:02 PM,Expect longer wait times in New Lots Av-bound 4 trains after we removed a train with a mechanical problem from service at Kingsbridge Road.,bx 4 trains mechanical problem,11:21:02,4
1,NYC,AM,BKLYN,mechanical problems,9/10/2019,9/10/2019 7:09:45 AM,Northbound 4 and 5 trains are running with delays while we remove a train with mechanical problems from service at Atlantic Av-Barclays Ctr.,bklyn 4 and 5 trains mechanical problems,7:09:45,"4, 5"
33,NYC,AM,BKLYN,mechanical problems,9/10/2019,9/10/2019 7:53:12 AM,Southbound 4 and 5 trains are delayed while we remove a train with mechanical problems from service at Borough Hall.,bklyn 4 and 5 trains mechanical problem,7:53:12,"4, 5"
40,NYC,PM,MANH,medical problems,9/10/2019,9/10/2019 7:18:42 PM,Southbound Q trains are running with delays while B trains run on the local track in Brooklyn as we get medical assistance for a person at Church Av.,manh q train medical assistance,7:18:42,Q
44,NYC,PM,MANH,medical problems,9/10/2019,9/10/2019 3:26:24 PM,Southbound 6 trains are delayed while we remove a train from service so that the crew can assist a sick customer at Longwood Av.,manh 6 train medical help,3:26:24,6
48,NYC,PM,BKLYN,medical problems,9/10/2019,9/10/2019 7:04:47 PM,"Southbound B trains are running on the local track from Prospect Park to Kings Hwy while we get medical help for someone at Church Av.

Expect delays in southbound service.",bklyn b train medical help,7:04:47,B
49,NYC,PM,MANH,nypd activity,9/10/2019,9/10/2019 3:05:51 PM,Southbound C and E trains are running with delays because of police activity at Canal St.,manh c and e trains nypd activity,3:05:51,"C, E"
4,NYC,AM,MANH,police activity,9/10/2019,9/10/2019 11:42:51 AM,Southbound C and E trains are proceeding with delays following police activity at 42 St-Port Authority/Bus Terminal.,manh c and e trains police activity,11:42:51,"C, E"
18,NYC,PM,MANH,police activity,9/10/2019,9/10/2019 2:29:42 PM,"Southbound A, C and E trains are delayed because of police activity at Canal St.",manh a c and e trains police activity,2:29:42,"A, C, E"
32,NYC,AM,MANH,police activity,9/10/2019,9/10/2019 8:46:23 AM,"Northbound 1 trains are running express from 72 St to 96 St because of police activity at 72 St.

For service to/from the bypassed stations, take a southbound train.",manh 1 trains police activity,8:46:23,1
17,NYC,PM,BKLYN,signal malfunction,9/10/2019,9/10/2019 11:53:19 PM,Jamaica-bound F trains are moving at slower speeds while are crews investigate a signal malfunction at Neptune Av.,bklyn f trains signal malfunction,11:53:19,F
7,NYC,AM,BKLYN,signal malfunction,9/10/2019,9/10/2019 3:40:28 AM,F and G trains are delayed in both directions because of a signal malfunction at Church Av.,bklyn f and g trains signal malfunction,3:40:28,"F, G"
27,NYC,AM,SI,signal problems,9/10/2019,9/10/2019 10:52:17 AM,SIR trains are running with delays in both directions because of a signal problem at Tottenville.,si sir trains signal problem,10:52:17,
42,NYC,PM,QNS,signal problems,9/10/2019,9/10/2019 12:21:53 PM,"Some northbound E trains are running on the F line from Briarwood to Jamaica-179 St while we continue to troubleshoot a signal problem at Jamaica Center-Parsons/Archer.

Expect delays in E train service in both directions.",qns e trains signal problem,12:21:53,E
11,NYC,AM,QNS,switch problems,9/10/2019,9/10/2019 6:42:21 AM,E trains are running with delays in both directions because of a switch problem at Jamaica Ctr-Parsons Archer.,qns e trains switch problems,6:42:21,E
47,NYC,AM,MANH,switch problems,9/10/2019,9/10/2019 4:10:37 AM,"A trains are not running between Dyckman St and Inwood-207 St in both directions because of a switch problem south of Inwood-207 St.

See a station agent for a courtesy pass for continuing train or bus service.

For service between Dyckman St and 207 St, consider taking the 1 train at 168 St.",manh a trains switch problem,4:10:37,A
38,NYC,PM,BKLYN,switch problems,9/10/2019,9/10/2019 3:37:44 PM,D trains are running with delays in both directions while we correct a switch problem near Coney Island-Stillwell Av.,bklyn d train switch problem,3:37:44,D
29,NYC,PM,,track maintenance,9/10/2019,9/10/2019 9:40:16 PM,"Southbound N, R and W trains are running with delays while we perform track maintenance in the tunnel between Queens and Manhattan.",qns/manh n r and w trains track maintenance,9:40:16,"N, R, W"
26,NYC,AM,MANH,track maintenance,9/10/2019,9/10/2019 2:56:23 AM,Brooklyn-bound N trains are running along the Q line from Canal St to Dekalb Av while our crews perform temporary track maintenance at City Hall.,manh n trains track maintenance,2:56:23,N
27,NYC,AM,MANH,track maintenance,9/10/2019,9/10/2019 12:46:40 AM,Southbound 4 and 6 trains are delayed while our crews perform temporary track maintenance at 125 St.,manh 4 and 6 trains track maintenance,12:46:40,"4, 6"
34,NYC,AM,BKLYN,track maintenance,9/10/2019,9/10/2019 2:44:24 AM,Northbound 4 trains are holding in stations while our crews perform temporary track maintenance at Hoyt St.,bklyn 4 trains track maintenance,2:44:24,4
21,NYC,AM,QNS,rail replacement,9/10/2019,9/10/2019 3:08:38 AM,"Some Jamaica-bound F trains are running along the M line from 47-50 Sts-Rockefeller Ctr to Queens Plaza while our crews perform a rail replacement at 21 St-Queensbridge.

Expect delays in F train service.",qns f trains rail replacement,3:08:38,F
43,NYC,PM,MANH,disruptive passenger,9/10/2019,9/10/2019 3:28:14 PM,Northbound 4 and 5 trains are delayed while we request NYPD for a person being disruptive at Grand Central-42 St.,manh 4 and 5 trains disruptive person,3:28:14,"4, 5"
39,NYC,PM,BKLYN,repairs,9/10/2019,9/10/2019 1:46:35 PM,"We are performing critical repairs in the Canarsie tube. Until we are done, L train service between Brooklyn and Manhattan will be limited.

Please take the G from Metropolitan Av to the 7 or E at Court Sq or to the A C at Hoyt-Schermerhorn. 

Also, consider taking the J M trains over the Williamsburg Bridge.",bklyn l trains critical work,1:46:35,L
7,NYC,PM,BKLYN,brake activation,9/10/2019,9/10/2019 8:44:34 PM,Southbound 3 trains are delayed because a train's brakes were activated at Crown Heights-Utica Av.,bklyn 3 trains brakes acitvated,8:44:34,3
39,NYC,AM,,removed a train from service,9/10/2019,9/10/2019 8:32:40 AM,Brooklyn-bound L trains are delayed after we removed a train with mechanical problems from service at Myrtle Av,bkln - l train - delays,8:32:40,", L, "
13,NYC,AM,QNS,brake activation,9/11/2019,9/11/2019 1:36:32 AM,Jamaica-bound F trains are running on the local track from 21 St-Queensbridge to Jackson Heights-Roosevelt Av while we investigate why a train's brakes were activated at Jackson Heights-Roosevelt Av.,qns f trains brakes activated,1:36:32,F
41,NYC,PM,MANH,brake activation,9/11/2019,9/11/2019 6:20:55 PM,"You may experience longer than usual wait times for northbound N, R and W trains after we moved a train that had its brakes activated at 34 St-Herald Sq.",manh n r and w trains train with brakes activated,6:20:55,"N, R, W"
49,NYC,PM,MANH,brake activation,9/11/2019,9/11/2019 10:37:37 PM,Southbound 1 trains are delayed while we investigate why a train's brakes were activated at 96 St.,manh 1 trains train with brakes activated,10:37:37,1
49,NYC,AM,BX,brake activation,9/11/2019,9/11/2019 2:05:55 AM,"There is no D service in both directions between Norwood-205 St and Bedford Park Blvd while we investigate why a train's brakes were activated at Norwood-205 St.

For service between Norwood-205 St and Bedford Park Blvd, see a station agent for a courtesy pass to nearby Bx10 bus service.",bx d trains brakes activated,2:05:55,D
24,NYC,PM,BKLYN,brake activation,9/11/2019,9/11/2019 2:41:17 PM,Northbound N trains are delayed while we investigate a train that had its brakes activated at New Utrecht Av.,bklyn n trains brakes activated,2:41:17,N
47,NYC,PM,BKLYN,brake activation,9/11/2019,9/11/2019 10:41:08 PM,Jamaica Center-bound J trains are delayed while we investigate why a train's brakes were activated at Cleveland St.,bklyn j trains train with brakes activated,10:41:08,J
1,NYC,PM,BKLYN,disruptive passenger,9/11/2019,9/11/2019 4:17:04 PM,Northbound F trains are delayed while we request NYPD assistance for a disruptive passenger at Avenue P.,bklyn f trains disruptive passenger,4:17:04,F
3,NYC,PM,BKLYN,door problems,9/11/2019,9/11/2019 4:14:04 PM,Manhattan-bound 4 and 5 trains are running on the local track from Franklin Av to Atlantic Av-Barclays Ctr while we work to correct a door problem.,bklyn 4 and 5 trains train with door problem,4:14:04,"4, 5"
30,NYC,PM,BKLYN,ems help,9/11/2019,9/11/2019 6:42:28 PM,You may experience longer wait times for 2 and 5 trains in both directions in Brooklyn after EMS assisted someone at Beverly Rd.,bklyn 2 and 5 trains ems assistance,6:42:28,"2, 5"
20,NYC,AM,MANH,investigation,9/11/2019,9/11/2019 3:26:19 AM,4 and 6 train service has resumed stopping at Brooklyn Bridge-City Hall in both directions after police conducted an investigation at that station.,manh 4 and 6 trains earlier incident - police investigation,3:26:19,"4, 6, "
20,NYC,PM,BKLYN,investigation,9/11/2019,9/11/2019 2:52:16 PM,Church Av-bound G trains are delayed while NYPD conducts an investigation at Myrtle-Willoughby Avs and Nassau Av.,bklyn g trains nypd investigation,2:52:16,G
26,NYC,PM,MANH,mechanical problems,9/11/2019,9/11/2019 4:47:23 PM,Southbound 6 trains are delayed while we remove a train with a mechanical problem from service 86 St.,manh 6 trains train with mechanical problem,4:47:23,6
34,NYC,AM,BX,mechanical problems,9/11/2019,9/11/2019 10:45:35 AM,Northbound 6 trains are proceeding with delays after we removed a train with mechanical problems from service at 3 Av-138 St.,bx 6 trains mechanical problems,10:45:35,6
31,NYC,PM,QNS,medical problems,9/11/2019,9/11/2019 12:47:50 PM,Main St-bound 7 trains are running with delays while we get medical help for a passenger at 61 St-Woodside.,qns 7 trains medical assistance,12:47:50,7
22,NYC,AM,MANH,medical problems,9/11/2019,9/11/2019 11:08:58 AM,Metropolitan Av-bound M and World Trade-bound E trains are proceeding with delays after we removed a train with a sick passenger from service at 5 Av-53 St.,manh m trains medical assistance,11:08:58,M
23,NYC,AM,BKLYN,medical problems,9/11/2019,9/11/2019 9:49:50 AM,Expect longer wait times in northbound A and C trains after we helped someone who needed medical assistance at Jay St-MetroTech.,bklyn a and c trains medical assistance,9:49:50,"A, C"
43,NYC,AM,BKLYN,rail replacement,9/11/2019,9/11/2019 2:20:45 AM,Bronx-bound 2 and 4 trains are delayed while crews replace rails near Nevins St.,bklyn 2 and 4 trains rail replacement work,2:20:45,"2, 4"
28,NYC,AM,QNS,signal problems,9/11/2019,9/11/2019 7:43:58 AM,M trains are running with delays in both directions because of a signal problem at Middle Village-Metropolitan Av.,qns m trains signal problems,7:43:58,M
34,NYC,PM,QNS,signal problems,9/11/2019,9/11/2019 4:37:16 PM,Main St-bound 7 express trains are delayed while we work to correct a signal problem at Mets-Willets Point.,qns 7 express trains signal problem,4:37:16,7
14,NYC,PM,BX,signal problems,9/11/2019,9/11/2019 9:35:56 PM,Southbound 6 trains are delayed while we work to correct a signal problem at Westchester Sq-East Tremont Av.,bx 6 trains signal problem,9:35:56,6
24,NYC,PM,QNS,track maintenance,9/11/2019,9/11/2019 12:56:55 PM,34 St-bound 7 trains are running with delays while we perform track maintenance along the line in Queens.,qns 7 trains track maintenance,12:56:55,7
17,NYC,PM,QNS,nypd activity,9/11/2019,9/11/2019 2:56:16 PM,Manhattan-bound 7 trains are running express from 74 St-Broadway to Queensboro Plaza while NYPD conducts an investigation at 33 St.,qns 7 trains nypd investigatiom,2:56:16,7
